EMAIL_1,EMAIL_2,FRIENDED_DATE
zsteen@email.com,ufinley@email.com,03/22/2018 01:00:05
pmcswain@email.com,qweathers@email.com,12/11/2018 02:49:07
slemon@email.com,ccrosby@email.com,04/24/2018 06:21:40
sbarbour@email.com,grider@email.com,10/08/2018 23:05:27
ybradford@email.com,zleger@email.com,04/25/2018 14:50:43
owestbrook@email.com,cbrowne@email.com,03/25/2018 13:56:40
ncard@email.com,soakes@email.com,07/12/2018 06:59:36
grider@email.com,blegg@email.com,10/22/2018 13:05:52
gchapin@email.com,wjewett@email.com,02/06/2018 12:35:19
grenteria@email.com,wmontez@email.com,05/03/2018 02:25:42
xwilke@email.com,iharrison@email.com,05/15/2018 14:30:32
ypogue@email.com,vdavison@email.com,03/21/2018 11:01:25
ifielder@email.com,ibowles@email.com,06/01/2018 09:45:49
dearls@email.com,qstrother@email.com,09/16/2018 18:44:32
vgalvin@email.com,sgoad@email.com,09/11/2018 01:44:14
jcornell@email.com,oeason@email.com,04/04/2018 03:45:40
wkrueger@email.com,utapia@email.com,05/13/2018 08:33:00
tcoons@email.com,znewman@email.com,09/13/2018 02:09:25
tvenegas@email.com,wschmitz@email.com,02/02/2018 02:02:00
ydenton@email.com,zpinkston@email.com,02/10/2018 15:19:25
gbarrow@email.com,rbaum@email.com,12/20/2018 01:41:45
soakes@email.com,grickard@email.com,12/11/2018 21:24:16
abattaglia@email.com,vhilliard@email.com,11/21/2018 01:02:51
gnunn@email.com,jjames@email.com,04/26/2018 20:14:29
blutz@email.com,wbader@email.com,04/28/2018 23:42:27
josborne@email.com,amichael@email.com,09/07/2018 09:24:54
yvillasenor@email.com,vhilliard@email.com,11/22/2018 09:49:48
jdunne@email.com,aivory@email.com,02/04/2018 19:00:51
xtowns@email.com,ffife@email.com,07/25/2018 10:39:44
qmcintire@email.com,rcrouse@email.com,04/15/2018 02:43:05
lshumaker@email.com,ftabor@email.com,07/12/2018 03:40:39
bcrittenden@email.com,qmelvin@email.com,02/15/2018 20:10:59
phayes@email.com,hklinger@email.com,12/12/2018 00:09:49
iharrison@email.com,ovigil@email.com,04/15/2018 15:39:56
wcavanaugh@email.com,cmarcotte@email.com,03/16/2018 22:53:53
cearl@email.com,strue@email.com,08/21/2018 03:26:26
ddawkins@email.com,curbina@email.com,10/06/2018 01:51:55
rfiore@email.com,pshah@email.com,09/15/2018 06:17:10
tmoss@email.com,nsalley@email.com,07/17/2018 16:05:49
lchapa@email.com,dgay@email.com,02/23/2018 13:51:34
iwaterman@email.com,creyes@email.com,05/18/2018 10:02:37
leagle@email.com,strue@email.com,04/17/2018 07:25:29
yleonard@email.com,ncoles@email.com,05/03/2018 08:34:18
rmetzler@email.com,kschaffer@email.com,10/20/2018 02:51:49
lkirkpatrick@email.com,mtomlinson@email.com,05/10/2018 16:17:08
ekimmel@email.com,amccune@email.com,11/06/2018 13:27:07
ehaas@email.com,aslagle@email.com,01/07/2018 18:33:42
smoya@email.com,zfranz@email.com,04/03/2018 23:09:55
ghynes@email.com,amyles@email.com,05/09/2018 18:55:45
ovelez@email.com,balcala@email.com,07/07/2018 14:31:56
kcosgrove@email.com,amyles@email.com,01/05/2018 15:37:54
ibounds@email.com,nbrandon@email.com,05/13/2018 14:53:29
wfigueroa@email.com,xcrayton@email.com,12/22/2018 13:26:41
zfurman@email.com,ustahl@email.com,03/05/2018 14:30:15
hseward@email.com,npereira@email.com,08/26/2018 20:39:09
ytoliver@email.com,slemon@email.com,12/08/2018 10:06:35
wdrake@email.com,acarroll@email.com,07/17/2018 00:51:27
abullock@email.com,bcorcoran@email.com,08/05/2018 02:03:21
uasbury@email.com,zfurman@email.com,09/22/2018 08:27:34
yklein@email.com,pbean@email.com,04/19/2018 15:06:29
eruby@email.com,wschmitz@email.com,07/04/2018 06:29:19
smcgraw@email.com,zpinkston@email.com,05/16/2018 06:31:48
wiverson@email.com,ianders@email.com,02/18/2018 20:39:39
mclanton@email.com,ncarbone@email.com,09/11/2018 15:22:04
xmcdonald@email.com,enewcomb@email.com,05/19/2018 03:53:14
edarnell@email.com,vdavison@email.com,01/14/2018 09:52:05
whales@email.com,enewcomb@email.com,07/19/2018 02:56:09
ustahl@email.com,strue@email.com,08/20/2018 18:19:03
tyang@email.com,acarroll@email.com,09/22/2018 19:12:11
