EMAIL_1,EMAIL_2,FRIENDED_DATE
evitale@email.com,yhollins@email.com,12/26/2018 16:50:47
vmott@email.com,slovell@email.com,07/08/2018 11:19:56
ymorrow@email.com,xdeluca@email.com,11/11/2018 13:47:55
hdrury@email.com,zcovey@email.com,11/28/2018 14:38:49
zfajardo@email.com,owright@email.com,11/02/2018 19:24:38
tphillips@email.com,jsimms@email.com,02/21/2018 09:22:37
pbarba@email.com,epride@email.com,05/12/2018 10:39:58
qfritz@email.com,yjolly@email.com,11/06/2018 04:47:39
mbedard@email.com,tworth@email.com,02/10/2018 12:01:09
wbeauregard@email.com,tkearns@email.com,05/09/2018 19:54:32
pcarson@email.com,dworden@email.com,04/07/2018 09:57:33
hperrin@email.com,ucrump@email.com,06/07/2018 20:45:21
xhedrick@email.com,drobbins@email.com,01/05/2018 06:59:51
lechevarria@email.com,rgantt@email.com,05/21/2018 09:09:42
imancini@email.com,rpfeiffer@email.com,04/18/2018 13:18:01
vwallen@email.com,kemanuel@email.com,03/27/2018 04:01:07
mbatchelor@email.com,nbowens@email.com,10/04/2018 10:11:34
xtrent@email.com,dbyrnes@email.com,08/07/2018 01:43:50
cnoel@email.com,xtorrez@email.com,02/20/2018 15:22:40
nmahon@email.com,bbeach@email.com,08/03/2018 14:32:46
xfuentes@email.com,kfielder@email.com,05/21/2018 07:29:58
ibateman@email.com,igodwin@email.com,11/13/2018 17:59:50
lbruner@email.com,ndickerson@email.com,09/24/2018 17:17:09
dludwig@email.com,jgantt@email.com,09/09/2018 14:32:53
xfreeman@email.com,tmontanez@email.com,01/24/2018 03:45:30
bhopkins@email.com,ucompton@email.com,01/07/2018 17:55:17
lland@email.com,xhedrick@email.com,06/08/2018 05:01:27
mroyal@email.com,zhinojosa@email.com,04/10/2018 22:25:49
tcavanaugh@email.com,corlando@email.com,11/19/2018 17:24:22
gcarrion@email.com,rmcgowan@email.com,10/13/2018 00:00:15
zsage@email.com,psauls@email.com,10/21/2018 19:05:00
wbonilla@email.com,ihitchcock@email.com,10/10/2018 22:09:24
epride@email.com,eharbin@email.com,11/26/2018 04:48:55
dgrubb@email.com,qsoares@email.com,02/27/2018 03:52:43
bhubert@email.com,bgaylord@email.com,12/09/2018 19:50:21
xyu@email.com,kvelasquez@email.com,06/07/2018 15:19:17
ublais@email.com,qchristian@email.com,07/24/2018 04:04:08
zmontano@email.com,awilhite@email.com,10/17/2018 13:46:04
alyman@email.com,mlockett@email.com,02/09/2018 15:28:10
vcrayton@email.com,jearle@email.com,05/23/2018 12:18:52
nshackelford@email.com,dely@email.com,12/27/2018 01:49:15
tmcinnis@email.com,nshackelford@email.com,03/11/2018 10:26:47
iwinslow@email.com,sware@email.com,09/19/2018 21:56:00
fwendt@email.com,osuarez@email.com,08/25/2018 05:16:50
zhinojosa@email.com,ubueno@email.com,08/18/2018 05:17:24
jroderick@email.com,drankin@email.com,06/08/2018 17:19:07
nmayes@email.com,rschulte@email.com,08/27/2018 12:23:13
pburt@email.com,ynance@email.com,04/04/2018 01:04:51
desparza@email.com,kteeter@email.com,04/26/2018 17:28:18
rschulte@email.com,icoburn@email.com,01/14/2018 05:11:35
rgantt@email.com,cferrer@email.com,05/03/2018 21:47:45
