EMAIL_1,EMAIL_2,FRIENDED_DATE
zwagner@email.com,xbaptiste@email.com,10/18/2018 16:53:04
gmansfield@email.com,vashford@email.com,05/03/2018 07:23:43
bgraf@email.com,yheadrick@email.com,03/09/2018 21:18:12
whickman@email.com,lyee@email.com,08/26/2018 17:19:23
mhoskins@email.com,umaples@email.com,04/25/2018 07:28:48
qgaskin@email.com,nholley@email.com,01/16/2018 04:53:46
xcochran@email.com,jhavens@email.com,07/02/2018 23:44:35
anicholas@email.com,lforrester@email.com,05/08/2018 14:07:06
qnielson@email.com,jhoyle@email.com,03/16/2018 08:25:41
iflood@email.com,gmcfall@email.com,09/03/2018 14:03:26
cchilds@email.com,tsmothers@email.com,07/25/2018 15:57:52
pcasteel@email.com,lwithrow@email.com,05/26/2018 04:10:24
qgallegos@email.com,uamaral@email.com,12/11/2018 08:47:49
obollinger@email.com,xmcwhorter@email.com,05/10/2018 15:27:13
ojacobs@email.com,schristianson@email.com,05/15/2018 15:36:27
vbauman@email.com,zhumphrey@email.com,08/13/2018 12:56:51
xbetz@email.com,ibillings@email.com,11/19/2018 15:38:35
ssigler@email.com,mschilling@email.com,12/15/2018 05:46:15
kmaupin@email.com,sohara@email.com,08/14/2018 05:15:41
tcalvin@email.com,ihare@email.com,11/05/2018 16:11:41
qanthony@email.com,omcintosh@email.com,08/07/2018 19:18:30
wcastleberry@email.com,dfeldman@email.com,09/23/2018 11:06:38
thorvath@email.com,eplummer@email.com,11/17/2018 20:22:03
hjanes@email.com,jbarber@email.com,10/07/2018 11:27:00
nburris@email.com,pirish@email.com,06/05/2018 17:21:55
vfong@email.com,tshanks@email.com,04/12/2018 02:14:14
ctrimble@email.com,cthorpe@email.com,12/02/2018 21:37:42
qadler@email.com,palexander@email.com,11/16/2018 00:30:56
imcgill@email.com,ftovar@email.com,11/21/2018 14:09:46
hbueno@email.com,bgutierrez@email.com,10/28/2018 16:51:26
hfellows@email.com,wbliss@email.com,02/09/2018 11:45:42
sthiel@email.com,nng@email.com,07/25/2018 11:36:36
lmaupin@email.com,adobbins@email.com,06/23/2018 09:17:03
