EMAIL_1,EMAIL_2,FRIENDED_DATE
jwheatley@email.com,ajacoby@email.com,08/06/2018 04:56:43
utracy@email.com,galbert@email.com,04/13/2018 18:47:43
igoulet@email.com,psaldana@email.com,12/26/2018 21:21:35
zabrams@email.com,galbert@email.com,04/28/2018 21:25:25
nbrackett@email.com,bhinds@email.com,12/20/2018 11:29:58
yvail@email.com,ihuddleston@email.com,04/07/2018 04:05:00
hbernstein@email.com,aslaughter@email.com,02/21/2018 15:46:35
tbostick@email.com,fknudsen@email.com,06/09/2018 23:22:22
beldridge@email.com,tenos@email.com,03/16/2018 03:28:34
rbratcher@email.com,lladner@email.com,12/16/2018 01:32:42
dlavoie@email.com,chillman@email.com,05/16/2018 07:08:48
hsherrill@email.com,jkeys@email.com,10/02/2018 20:46:56
qfranklin@email.com,zrubin@email.com,05/21/2018 00:36:03
fwilson@email.com,dfelix@email.com,09/24/2018 21:32:29
lstackhouse@email.com,dsingletary@email.com,06/01/2018 20:36:42
jmeador@email.com,dnesbitt@email.com,02/11/2018 13:04:48
ysadler@email.com,mheredia@email.com,07/07/2018 12:17:24
orudd@email.com,pjoseph@email.com,03/15/2018 02:40:00
elarsen@email.com,zransom@email.com,03/06/2018 16:31:44
odoran@email.com,gvogt@email.com,07/17/2018 13:12:03
rbeckham@email.com,rpeyton@email.com,12/15/2018 16:55:34
hcopley@email.com,pbeebe@email.com,05/18/2018 16:56:19
uautry@email.com,vcanfield@email.com,05/03/2018 16:14:46
yfitch@email.com,xeverhart@email.com,09/15/2018 15:10:14
bchristy@email.com,mnew@email.com,06/06/2018 14:16:10
ksibley@email.com,hbritt@email.com,03/15/2018 11:34:02
xcopeland@email.com,pbritt@email.com,03/16/2018 16:42:07
nbailey@email.com,llorenzo@email.com,05/06/2018 17:10:52
ssibley@email.com,eraines@email.com,03/28/2018 08:41:40
nbaird@email.com,jlogsdon@email.com,05/03/2018 02:30:06
mlaplante@email.com,ypollard@email.com,04/14/2018 21:41:24
zcolwell@email.com,mgarmon@email.com,06/21/2018 15:04:43
yschrader@email.com,cbusby@email.com,01/21/2018 02:49:19
vcanfield@email.com,khornsby@email.com,12/16/2018 08:59:27
dspellman@email.com,lpinto@email.com,04/28/2018 14:57:00
bguillory@email.com,gcosgrove@email.com,03/12/2018 09:58:14
